"","shares","num_hrefs","num_imgs","num_videos","is_popular"
"888",2500,14,1,9,"1"
"889",1900,11,0,0,"1"
"890",2800,6,1,0,"1"
"891",2700,4,1,0,"1"
"892",956,29,25,1,"0"
"893",1000,11,1,0,"0"
"894",2500,0,10,0,"1"
"895",915,7,1,1,"0"
"896",2000,4,1,0,"1"
"897",864,7,1,0,"0"
"898",4100,10,0,0,"1"
"899",910,3,1,0,"0"
"900",790,1,1,0,"0"
"901",623,9,1,0,"0"
"902",548,2,1,0,"0"
"903",1400,10,1,0,"1"
"904",1100,8,13,0,"0"
"905",508,2,1,0,"0"
"906",1800,5,1,0,"1"
"907",909,12,1,0,"0"
"908",999,10,1,1,"0"
"909",2100,4,1,0,"1"
"910",825,8,1,7,"0"
"911",2400,14,13,0,"1"
"912",1300,6,1,10,"0"
"913",2100,20,14,0,"1"
"914",2000,13,1,0,"1"
"915",2600,6,0,1,"1"
"916",1100,4,0,0,"0"
"917",2700,3,1,0,"1"
"918",1700,0,0,0,"1"
"919",3000,4,1,0,"1"
"920",2500,11,1,0,"1"
"921",1900,3,0,0,"1"
"922",10200,11,1,1,"1"
"923",603,5,1,0,"0"
"924",1500,11,1,0,"1"
"925",1200,5,1,0,"0"
"926",957,15,1,0,"0"
"927",899,9,0,0,"0"
"928",1200,14,1,0,"0"
"929",1700,5,0,1,"1"
"930",1000,5,1,1,"0"
"931",8200,1,0,1,"1"
"932",1500,11,1,0,"1"
"933",683,8,1,0,"0"
"934",1800,18,1,0,"1"
"935",371,16,10,1,"0"
"936",1500,3,1,0,"1"
"937",7400,4,1,1,"1"
"938",2700,10,1,0,"1"
"939",375,9,1,0,"0"
"940",799,12,1,0,"0"
"941",445,6,1,0,"0"
"942",837,2,1,0,"0"
"943",978,17,7,0,"0"
"944",2000,3,0,1,"1"
"945",1200,14,1,0,"0"
"946",1500,8,1,0,"1"
"947",929,3,0,1,"0"
"948",1200,5,1,1,"0"
"949",1500,8,0,0,"1"
"950",1100,12,1,0,"0"
"951",513,4,1,0,"0"
"952",730,12,0,1,"0"
"953",560,7,0,0,"0"
"954",8300,10,1,0,"1"
"955",8300,4,1,1,"1"
"956",740,4,0,0,"0"
"957",581,2,0,1,"0"
"958",556,4,1,0,"0"
"959",730,14,1,0,"0"
"960",775,1,1,0,"0"
"961",518,2,0,2,"0"
"962",3100,16,8,0,"1"
"963",4700,5,1,0,"1"
"964",1700,2,1,0,"1"
"965",1900,3,0,1,"1"
"966",886,3,1,0,"0"
"967",2100,33,1,0,"1"
"968",1300,4,4,0,"0"
"969",3900,5,1,0,"1"
"970",39200,6,1,0,"1"
"971",876,8,0,0,"0"
"972",1800,2,0,2,"1"
"973",1100,8,0,1,"0"
"974",755,3,1,0,"0"
"975",6000,1,1,0,"1"
"976",1800,5,1,0,"1"
"977",555,5,1,0,"0"
"978",13800,15,8,0,"1"
"979",447,6,0,0,"0"
"980",4400,10,1,10,"1"
"981",1700,4,1,0,"1"
"982",1000,4,0,0,"0"
"983",1900,22,1,0,"1"
"984",902,6,0,0,"0"
"985",1100,3,1,0,"0"
"986",1000,49,16,0,"0"
"987",1600,13,10,0,"1"
"988",9500,4,1,0,"1"
"989",1300,22,1,0,"0"
"990",949,15,6,0,"0"
"991",405,8,0,3,"0"
"992",2100,3,1,0,"1"
"993",1500,11,1,0,"1"
"994",2300,2,1,0,"1"
"995",4000,3,0,0,"1"
"996",785,10,1,0,"0"
"997",2400,5,12,0,"1"
"998",2300,2,1,10,"1"
"999",5200,6,1,0,"1"
"1000",3800,5,0,1,"1"
"1001",431,9,1,0,"0"
"1002",3600,9,1,0,"1"
"1003",2500,8,1,0,"1"
"1004",515,7,0,1,"0"
"1005",537,7,1,0,"0"
"1006",668,19,11,0,"0"
"1007",5000,6,1,0,"1"
"1008",3400,2,0,1,"1"
"1009",471,7,0,1,"0"
"1010",1200,5,1,0,"0"
"1011",527,6,0,1,"0"
"1012",1400,22,11,1,"1"
"1013",632,10,1,0,"0"
"1014",998,3,0,1,"0"
"1015",400,3,1,0,"0"
"1016",1000,1,1,0,"0"
"1017",2700,3,1,4,"1"
"1018",2200,5,1,0,"1"
"1019",3300,5,1,0,"1"
"1020",1200,7,1,0,"0"
"1021",1700,3,1,1,"1"
"1022",1300,8,18,0,"0"
"1023",482,6,1,1,"0"
"1024",1300,5,1,0,"0"
"1025",2100,12,1,0,"1"
"1026",1600,4,0,0,"1"
"1027",2700,17,12,1,"1"
"1028",1300,9,17,0,"0"
"1029",2000,8,1,0,"1"
"1030",2000,5,0,1,"1"
"1031",4400,11,1,0,"1"
"1032",3900,47,11,0,"1"
"1033",8100,2,0,1,"1"
"1034",1400,10,1,0,"1"
"1035",2500,4,14,0,"1"
"1036",3100,17,11,0,"1"
"1037",2100,2,0,2,"1"
"1038",1800,11,1,0,"1"
"1039",1200,2,0,0,"0"
"1040",1700,14,8,0,"1"
"1041",2700,5,0,0,"1"
"1042",1200,3,0,11,"0"
"1043",5700,3,13,0,"1"
"1044",606,8,0,1,"0"
"1045",10700,5,0,2,"1"
"1046",1000,4,1,0,"0"
"1047",735,3,0,1,"0"
"1048",1500,8,1,20,"1"
"1049",763,8,1,0,"0"
"1050",9700,10,1,0,"1"
"1051",3800,6,1,0,"1"
"1052",532,14,1,0,"0"
"1053",811,2,0,1,"0"
"1054",3200,2,1,0,"1"
"1055",942,4,1,0,"0"
"1056",1400,8,1,0,"1"
"1057",731,4,0,0,"0"
"1058",4800,3,1,0,"1"
"1059",2700,21,1,0,"1"
"1060",11800,3,1,1,"1"
"1061",3400,11,1,0,"1"
"1062",3300,30,8,0,"1"
"1063",4500,0,0,0,"1"
"1064",4300,10,1,0,"1"
"1065",1500,20,8,1,"1"
"1066",4300,6,0,0,"1"
"1067",614,6,0,0,"0"
"1068",3500,49,1,1,"1"
"1069",2600,9,1,0,"1"
"1070",3900,6,1,0,"1"
"1071",3100,8,1,0,"1"
"1072",1600,4,0,2,"1"
"1073",928,11,1,0,"0"
"1074",4100,6,1,0,"1"
"1075",7000,11,1,1,"1"
"1076",921,4,0,17,"0"
"1077",1800,7,1,0,"1"
"1078",2100,2,1,0,"1"
"1079",856,4,1,0,"0"
"1080",2700,10,7,0,"1"
"1081",2700,2,1,0,"1"
"1082",2500,3,0,1,"1"
"1083",1100,6,1,0,"0"
"1084",1200,11,1,0,"0"
"1085",2100,4,0,26,"1"
"1086",1200,4,0,1,"0"
"1087",931,12,1,0,"0"
"1088",2700,6,1,0,"1"
"1089",2300,5,1,0,"1"
"1090",475,7,1,1,"0"
"1091",574,4,1,0,"0"
"1092",4700,3,1,0,"1"
"1093",1100,4,1,0,"0"
"1094",1400,2,0,1,"1"
"1095",1200,4,1,0,"0"
"1096",3200,6,1,10,"1"
"1097",1500,4,0,1,"1"
"1098",538,2,1,0,"0"
"1099",1100,15,1,0,"0"
"1100",661,8,1,0,"0"
"1101",535,5,1,0,"0"
"1102",1300,10,1,2,"0"
"1103",1200,12,0,10,"0"
"1104",705,12,1,1,"0"
"1105",521,4,0,21,"0"
"1106",1300,3,1,1,"0"
"1107",1600,5,1,0,"1"
"1108",3800,41,1,0,"1"
"1109",1000,4,13,0,"0"
"1110",8000,9,13,0,"1"
"1111",1400,17,1,0,"1"
"1112",2500,9,1,0,"1"
"1113",1100,7,1,0,"0"
"1114",1600,2,1,0,"1"
"1115",1300,3,6,0,"0"
"1116",10800,4,1,1,"1"
"1117",2000,10,8,0,"1"
"1118",9800,7,1,0,"1"
"1119",2200,52,1,0,"1"
"1120",2900,20,11,0,"1"
"1121",1300,32,30,0,"0"
"1122",6800,0,0,0,"1"
"1123",4900,7,1,0,"1"
"1124",2200,5,1,0,"1"
"1125",30000,3,0,21,"1"
"1126",6200,4,0,21,"1"
"1127",5600,5,0,1,"1"
"1128",5200,8,1,0,"1"
"1129",3900,4,1,0,"1"
"1130",2300,19,1,0,"1"
"1131",2700,24,11,0,"1"
"1132",2800,7,13,0,"1"
"1133",6300,4,0,0,"1"
"1134",1300,36,1,0,"0"
"1135",1400,12,11,0,"1"
"1136",2400,5,13,0,"1"
"1137",1700,6,1,0,"1"
"1138",5900,6,0,11,"1"
"1139",3800,3,25,0,"1"
"1140",3100,4,1,0,"1"
"1141",1100,3,0,0,"0"
"1142",2400,7,0,1,"1"
"1143",3000,2,0,0,"1"
"1144",1400,9,1,1,"1"
"1145",8200,11,1,0,"1"
"1146",2200,16,8,0,"1"
"1147",2700,5,1,0,"1"
"1148",4300,8,1,0,"1"
"1149",1500,11,0,0,"1"
"1150",6400,8,1,0,"1"
"1151",1100,4,0,0,"0"
"1152",5900,3,0,0,"1"
"1153",4600,2,0,0,"1"
"1154",1300,11,6,0,"0"
"1155",6100,6,0,0,"1"
"1156",1400,4,1,0,"1"
"1157",2800,8,1,0,"1"
"1158",2200,19,6,0,"1"
"1159",1500,11,1,1,"1"
"1160",6300,1,0,1,"1"
"1161",4800,10,7,0,"1"
"1162",1100,18,8,0,"0"
"1163",1300,11,1,0,"0"
"1164",1800,5,0,0,"1"
"1165",4300,5,1,0,"1"
"1166",1200,4,1,0,"0"
"1167",8500,15,1,0,"1"
"1168",776,9,0,0,"0"
"1169",1200,10,0,0,"0"
"1170",1600,11,1,0,"1"
"1171",742,6,0,11,"0"
"1172",469,3,9,0,"0"
"1173",414,6,0,1,"0"
"1174",2500,5,1,0,"1"
"1175",1200,11,1,0,"0"
"1176",1000,8,6,0,"0"
"1177",1800,3,1,0,"1"
"1178",506,7,1,0,"0"
"1179",8100,10,1,0,"1"
"1180",2700,17,1,1,"1"
"1181",2000,6,1,0,"1"
"1182",590,14,0,0,"0"
"1183",565,4,1,0,"0"
"1184",2400,8,1,1,"1"
"1185",1400,4,1,0,"1"
"1186",1100,6,1,0,"0"
"1187",1200,1,1,0,"0"
"1188",4300,6,14,0,"1"
"1189",3400,7,1,0,"1"
"1190",3000,8,0,0,"1"
"1191",357,12,1,0,"0"
"1192",6700,9,1,0,"1"
"1193",566,3,1,0,"0"
"1194",1400,12,1,0,"1"
"1195",874,10,1,0,"0"
"1196",2000,6,1,0,"1"
"1197",2800,6,1,0,"1"
"1198",460,3,0,1,"0"
"1199",2700,4,13,0,"1"
"1200",1700,16,10,1,"1"
"1201",3000,8,1,0,"1"
"1202",706,13,1,0,"0"
"1203",583,17,14,0,"0"
"1204",1300,6,0,0,"0"
"1205",830,5,0,1,"0"
"1206",2000,6,1,0,"1"
"1207",7100,3,0,1,"1"
"1208",294,15,1,0,"0"
"1209",349,6,0,0,"0"
"1210",4400,14,11,0,"1"
"1211",507,16,1,0,"0"
"1212",542,13,1,0,"0"
"1213",2400,5,1,0,"1"
"1214",688,24,10,0,"0"
"1215",1900,7,1,0,"1"
"1216",30200,31,9,0,"1"
"1217",2000,7,1,0,"1"
"1218",1300,4,0,10,"0"
"1219",907,15,1,0,"0"
"1220",3100,18,13,0,"1"
"1221",804,11,1,1,"0"
"1222",1200,3,1,13,"0"
"1223",8700,1,0,1,"1"
"1224",1900,2,1,0,"1"
"1225",559,4,0,7,"0"
"1226",3000,1,0,0,"1"
"1227",401,12,0,0,"0"
"1228",4400,5,0,11,"1"
"1229",1100,6,1,0,"0"
"1230",2400,5,1,0,"1"
"1231",1700,3,1,3,"1"
"1232",953,4,0,0,"0"
"1233",706,11,1,1,"0"
"1234",469,3,1,2,"0"
"1235",1900,16,1,0,"1"
"1236",673,8,1,0,"0"
"1237",672,3,1,0,"0"
"1238",1200,16,1,0,"0"
"1239",2400,21,1,0,"1"
"1240",578,3,0,26,"0"
"1241",1500,32,1,0,"1"
"1242",1000,7,1,0,"0"
"1243",1200,5,13,0,"0"
"1244",16700,4,0,1,"1"
"1245",1200,10,9,0,"0"
"1246",4300,3,0,13,"1"
"1247",441,5,1,0,"0"
"1248",2100,4,1,0,"1"
"1249",4800,13,8,0,"1"
"1250",969,5,1,0,"0"
"1251",6700,54,0,30,"1"
"1252",1000,7,1,0,"0"
"1253",1600,4,0,11,"1"
"1254",577,9,1,1,"0"
"1255",510,3,1,0,"0"
"1256",1200,5,1,0,"0"
"1257",2700,8,1,0,"1"
"1258",790,6,0,0,"0"
"1259",3200,2,1,0,"1"
"1260",3100,14,0,10,"1"
"1261",11400,5,0,0,"1"
"1262",4400,16,12,0,"1"
"1263",1500,12,1,0,"1"
"1264",769,18,1,0,"0"
"1265",1400,2,0,7,"1"
"1266",2100,5,1,0,"1"
"1267",825,14,1,1,"0"
"1268",3000,1,0,2,"1"
"1269",3000,11,7,0,"1"
"1270",5000,24,9,0,"1"
"1271",2100,4,0,12,"1"
"1272",4100,6,1,0,"1"
"1273",6300,6,1,0,"1"
"1274",2700,5,1,0,"1"
"1275",532,4,1,1,"0"
"1276",559,3,1,0,"0"
"1277",2700,5,11,0,"1"
"1278",1300,5,1,1,"0"
"1279",3100,7,1,0,"1"
"1280",1500,5,1,0,"1"
"1281",1100,4,8,0,"0"
"1282",790,17,6,0,"0"
"1283",3000,5,0,1,"1"
"1284",792,10,0,1,"0"
"1285",467,10,1,2,"0"
"1286",1900,11,1,1,"1"
"1287",6000,4,0,11,"1"
"1288",969,8,1,0,"0"
"1289",686,6,6,0,"0"
"1290",3000,13,1,2,"1"
"1291",1000,11,1,0,"0"
"1292",990,6,0,0,"0"
"1293",717,8,14,0,"0"
"1294",2200,6,1,0,"1"
"1295",1600,14,1,0,"1"
"1296",779,4,0,1,"0"
"1297",11100,5,1,0,"1"
"1298",1500,6,1,0,"1"
"1299",1000,6,0,1,"0"
"1300",803,6,11,0,"0"
"1301",534,5,11,0,"0"
"1302",980,6,1,0,"0"
"1303",1100,4,1,0,"0"
"1304",1600,6,1,0,"1"
"1305",1100,4,1,0,"0"
"1306",2800,7,0,1,"1"
"1307",2400,9,1,0,"1"
"1308",1300,0,0,0,"0"
"1309",1100,2,1,0,"0"
"1310",1500,5,0,0,"1"
"1311",1200,3,0,1,"0"
"1312",3400,4,0,1,"1"
"1313",1000,0,0,0,"0"
"1314",5200,28,10,1,"1"
"1315",14400,42,1,0,"1"
"1316",1100,11,9,0,"0"
"1317",1600,12,8,0,"1"
"1318",1800,4,1,0,"1"
"1319",531,6,0,0,"0"
"1320",6300,6,0,0,"1"
"1321",691,7,1,0,"0"
"1322",1600,5,1,0,"1"
"1323",1200,2,13,0,"0"
"1324",3400,13,1,0,"1"
"1325",649,3,1,1,"0"
"1326",3600,5,1,0,"1"
"1327",2300,5,0,0,"1"
"1328",2200,3,1,0,"1"
"1329",1500,6,0,0,"1"
"1330",1400,4,0,1,"1"
"1331",651,10,1,0,"0"
"1332",853,4,1,0,"0"
"1333",1500,2,1,1,"1"
"1334",436,2,1,0,"0"
"1335",469,9,16,0,"0"
"1336",3000,5,20,1,"1"
"1337",1800,0,0,1,"1"
"1338",10300,9,0,0,"1"
"1339",1300,17,1,0,"0"
"1340",659,7,1,0,"0"
"1341",839,2,1,1,"0"
"1342",2100,2,1,0,"1"
"1343",2700,2,1,0,"1"
"1344",1200,12,0,0,"0"
"1345",3400,8,21,0,"1"
"1346",1100,3,13,0,"0"
"1347",2400,36,1,2,"1"
"1348",1600,26,1,0,"1"
"1349",1100,7,0,0,"0"
"1350",1800,5,1,0,"1"
"1351",7900,3,1,0,"1"
"1352",990,6,0,0,"0"
"1353",1200,0,0,0,"0"
"1354",998,2,1,0,"0"
"1355",636,7,1,2,"0"
"1356",1500,4,1,0,"1"
"1357",1600,2,0,0,"1"
"1358",2700,29,12,0,"1"
"1359",1300,7,16,0,"0"
"1360",2600,9,1,0,"1"
"1361",707,7,1,0,"0"
"1362",1200,11,1,0,"0"
"1363",2000,3,1,0,"1"
"1364",2400,3,16,0,"1"
"1365",1200,2,10,0,"0"
"1366",1700,21,1,0,"1"
"1367",1300,4,0,0,"0"
"1368",373,5,1,1,"0"
"1369",935,17,8,0,"0"
"1370",11900,22,11,0,"1"
"1371",745,4,1,0,"0"
"1372",1400,16,10,1,"1"
"1373",984,7,1,0,"0"
"1374",912,12,1,0,"0"
"1375",740,7,1,0,"0"
"1376",1000,4,0,1,"0"
"1377",1600,19,15,1,"1"
"1378",2300,5,0,0,"1"
"1379",867,8,1,0,"0"
"1380",1300,4,1,0,"0"
"1381",4300,3,0,2,"1"
"1382",1500,4,1,0,"1"
"1383",3400,6,1,0,"1"
"1384",1700,9,11,0,"1"
"1385",2000,52,1,0,"1"
"1386",2400,5,1,1,"1"
"1387",2300,13,8,0,"1"
"1388",758,6,1,0,"0"
"1389",412,17,1,0,"0"
"1390",909,12,11,0,"0"
"1391",1200,21,20,0,"0"
"1392",69100,4,0,1,"1"
"1393",2500,16,11,0,"1"
"1394",428,13,1,0,"0"
"1395",1200,3,1,0,"0"
"1396",884,3,1,0,"0"
"1397",1500,6,1,0,"1"
"1398",511,2,1,0,"0"
"1399",1800,5,1,0,"1"
"1400",3500,40,1,0,"1"
"1401",1500,3,1,0,"1"
"1402",435,8,1,0,"0"
"1403",646,6,1,0,"0"
"1404",1800,4,1,0,"1"
"1405",2400,16,1,4,"1"
"1406",4500,3,0,1,"1"
"1407",2300,3,1,0,"1"
"1408",866,6,13,0,"0"
"1409",5100,42,30,1,"1"
"1410",949,6,0,26,"0"
"1411",849,6,0,0,"0"
"1412",1800,8,1,20,"1"
"1413",16800,6,0,0,"1"
"1414",478,5,1,0,"0"
"1415",1800,6,1,0,"1"
"1416",1500,4,1,0,"1"
"1417",1800,2,0,1,"1"
"1418",1000,8,10,0,"0"
"1419",1600,6,0,2,"1"
"1420",2200,3,1,1,"1"
"1421",1100,47,1,0,"0"
"1422",998,6,1,0,"0"
"1423",386,6,0,0,"0"
"1424",1500,5,1,0,"1"
"1425",2400,3,0,1,"1"
"1426",4100,4,1,0,"1"
"1427",440,5,0,0,"0"
"1428",3700,4,11,0,"1"
"1429",857,15,9,0,"0"
"1430",593,3,0,0,"0"
"1431",3200,7,1,1,"1"
"1432",1000,9,16,0,"0"
"1433",2800,14,1,9,"1"
"1434",849,6,1,0,"0"
"1435",1100,1,5,0,"0"
"1436",1700,2,0,1,"1"
"1437",340,7,0,1,"0"
"1438",1300,6,1,0,"0"
"1439",907,11,1,0,"0"
"1440",687,3,1,0,"0"
"1441",1900,3,0,1,"1"
"1442",1100,25,11,1,"0"
"1443",422,7,0,1,"0"
"1444",2100,2,1,30,"1"
"1445",1000,3,1,0,"0"
"1446",886,13,1,0,"0"
"1447",1900,9,1,0,"1"
"1448",2700,8,1,0,"1"
"1449",1100,3,0,0,"0"
"1450",1800,3,1,0,"1"
"1451",3000,5,1,1,"1"
"1452",397,7,1,0,"0"
"1453",380,11,1,0,"0"
"1454",1700,5,1,26,"1"
"1455",2100,0,0,0,"1"
"1456",1700,6,1,1,"1"
"1457",1000,8,14,0,"0"
"1458",693,4,1,0,"0"
"1459",1100,7,0,0,"0"
"1460",3100,5,13,0,"1"
"1461",1800,5,0,21,"1"
"1462",3100,3,0,21,"1"
"1463",3500,4,1,0,"1"
"1464",2000,1,0,1,"1"
"1465",2300,9,1,0,"1"
"1466",1600,3,1,10,"1"
"1467",2500,3,1,0,"1"
"1468",1200,6,1,4,"0"
"1469",2100,4,0,1,"1"
"1470",3500,10,1,0,"1"
"1471",6700,4,0,0,"1"
"1472",919,11,1,0,"0"
"1473",488,5,1,0,"0"
"1474",790,10,0,0,"0"
"1475",1000,5,1,0,"0"
"1476",853,30,10,1,"0"
"1477",16500,17,12,1,"1"
"1478",1400,6,1,0,"1"
"1479",825,3,1,0,"0"
"1480",1000,14,11,0,"0"
"1481",657,6,1,0,"0"
"1482",594,5,1,0,"0"
"1483",676,5,1,0,"0"
"1484",991,5,1,0,"0"
"1485",1100,25,14,2,"0"
"1486",1100,0,12,0,"0"
"1487",444,1,0,1,"0"
"1488",1100,7,1,0,"0"
"1489",2800,8,1,0,"1"
"1490",3800,9,1,0,"1"
"1491",2100,3,1,1,"1"
"1492",728,5,1,0,"0"
"1493",828,7,1,0,"0"
"1494",1600,3,0,1,"1"
"1495",16500,5,1,10,"1"
"1496",1600,5,21,0,"1"
"1497",3400,12,1,0,"1"
"1498",1400,10,1,0,"1"
"1499",807,8,0,1,"0"
"1500",4300,22,11,0,"1"
"1501",1500,2,0,1,"1"
"1502",326,1,1,0,"0"
"1503",1200,6,1,10,"0"
"1504",7000,4,1,0,"1"
"1505",606,3,1,0,"0"
"1506",683,6,1,0,"0"
"1507",1300,23,0,0,"0"
"1508",1200,7,1,1,"0"
"1509",40100,8,0,0,"1"
"1510",3900,5,1,0,"1"
"1511",1200,12,1,7,"0"
"1512",1200,6,1,0,"0"
"1513",1500,6,0,1,"1"
"1514",3400,3,0,1,"1"
"1515",2400,6,0,21,"1"
"1516",518,4,1,2,"0"
"1517",3400,22,8,0,"1"
"1518",460,5,1,0,"0"
"1519",1100,8,1,0,"0"
"1520",1900,11,1,0,"1"
"1521",1600,5,1,1,"1"
"1522",835,2,1,0,"0"
"1523",1700,5,0,1,"1"
"1524",900,7,1,0,"0"
"1525",1200,5,1,2,"0"
"1526",676,9,1,0,"0"
"1527",681,1,0,11,"0"
"1528",5400,10,1,1,"1"
"1529",1900,12,1,0,"1"
"1530",4400,20,8,1,"1"
"1531",1700,13,1,0,"1"
"1532",1800,6,1,0,"1"
"1533",4400,12,1,0,"1"
"1534",832,6,0,11,"0"
"1535",4200,6,1,2,"1"
"1536",1000,5,1,8,"0"
"1537",546,7,0,1,"0"
"1538",17300,6,1,0,"1"
"1539",2400,21,1,1,"1"
"1540",1500,22,11,0,"1"
"1541",765,4,1,0,"0"
"1542",12900,6,1,0,"1"
"1543",805,16,1,0,"0"
"1544",3200,11,9,0,"1"
"1545",2000,4,21,0,"1"
"1546",3400,6,0,1,"1"
"1547",2300,59,1,0,"1"
"1548",4100,7,0,1,"1"
"1549",2500,6,0,0,"1"
"1550",1600,24,11,0,"1"
"1551",1400,5,1,0,"1"
"1552",2000,4,1,0,"1"
"1553",4500,3,1,0,"1"
"1554",3300,4,99,0,"1"
"1555",2700,18,6,0,"1"
"1556",3100,11,1,0,"1"
"1557",1100,30,1,0,"0"
"1558",1700,2,0,11,"1"
"1559",7400,12,11,0,"1"
"1560",1300,40,11,0,"0"
"1561",697,3,0,0,"0"
"1562",1300,4,1,0,"0"
"1563",1200,20,0,15,"0"
"1564",1200,11,1,14,"0"
"1565",1100,10,1,0,"0"
"1566",1100,11,6,0,"0"
"1567",2100,10,8,0,"1"
"1568",649,8,1,0,"0"
"1569",681,11,1,0,"0"
"1570",1100,47,10,0,"0"
"1571",1300,4,0,1,"0"
"1572",1300,4,1,0,"0"
"1573",655,7,1,3,"0"
"1574",1600,6,1,1,"1"
"1575",2000,0,0,14,"1"
"1576",5100,36,1,1,"1"
"1577",5500,1,0,1,"1"
"1578",9700,4,0,1,"1"
"1579",786,2,1,0,"0"
"1580",1900,3,0,1,"1"
"1581",8900,4,0,0,"1"
"1582",1500,14,1,1,"1"
"1583",2000,7,1,0,"1"
"1584",536,7,0,0,"0"
"1585",550,7,1,15,"0"
"1586",1200,6,0,1,"0"
"1587",4500,3,1,0,"1"
"1588",1600,4,0,1,"1"
"1589",1900,44,10,1,"1"
"1590",2500,1,0,1,"1"
"1591",498,15,1,10,"0"
"1592",10900,2,1,73,"1"
"1593",1700,11,1,0,"1"
"1594",1500,0,0,1,"1"
"1595",820,1,0,1,"0"
"1596",1300,19,0,14,"0"
"1597",2000,32,0,1,"1"
"1598",900,32,30,0,"0"
"1599",1100,6,0,0,"0"
"1600",1800,11,1,5,"1"
"1601",4000,2,0,0,"1"
"1602",1600,26,10,0,"1"
"1603",2100,8,0,0,"1"
"1604",992,1,1,6,"0"
"1605",886,3,1,0,"0"
"1606",1200,14,10,0,"0"
"1607",623,17,1,0,"0"
"1608",760,8,1,0,"0"
"1609",963,6,0,20,"0"
"1610",710,4,0,1,"0"
"1611",1900,11,1,73,"1"
"1612",1300,9,0,2,"0"
"1613",2000,6,1,2,"1"
"1614",2500,9,1,0,"1"
"1615",9200,24,1,73,"1"
"1616",2100,6,0,74,"1"
"1617",874,6,1,0,"0"
"1618",2100,57,1,0,"1"
"1619",1100,6,1,0,"0"
"1620",1700,22,13,0,"1"
"1621",2300,7,0,0,"1"
"1622",2600,1,7,1,"1"
"1623",4200,5,1,0,"1"
"1624",644,4,1,0,"0"
"1625",909,3,1,0,"0"
"1626",3900,13,1,0,"1"
"1627",1300,11,1,0,"0"
"1628",7400,4,1,0,"1"
"1629",3300,4,1,2,"1"
"1630",1700,4,1,0,"1"
"1631",3400,6,0,2,"1"
"1632",1200,4,1,0,"0"
"1633",1400,15,0,0,"1"
"1634",916,2,0,26,"0"
"1635",4100,4,0,21,"1"
"1636",912,27,1,0,"0"
"1637",691,4,1,0,"0"
"1638",601,4,1,0,"0"
"1639",933,8,1,0,"0"
"1640",1200,6,0,0,"0"
"1641",609,12,1,0,"0"
"1642",1100,6,0,1,"0"
"1643",2200,6,1,0,"1"
"1644",6900,8,1,0,"1"
"1645",4500,3,0,0,"1"
"1646",1900,4,1,0,"1"
"1647",1700,1,1,0,"1"
"1648",742,0,1,0,"0"
"1649",550,8,0,1,"0"
"1650",5800,1,0,0,"1"
"1651",594,2,0,0,"0"
"1652",4800,9,1,18,"1"
"1653",2100,3,1,0,"1"
"1654",2100,0,0,0,"1"
"1655",2100,7,1,0,"1"
"1656",6500,19,0,0,"1"
"1657",2100,5,1,0,"1"
"1658",527,4,6,0,"0"
"1659",2300,29,1,73,"1"
"1660",1600,5,1,0,"1"
"1661",9400,23,11,0,"1"
"1662",4700,0,0,1,"1"
"1663",1100,27,11,0,"0"
"1664",1600,4,0,7,"1"
"1665",3800,13,1,0,"1"
"1666",3900,5,0,0,"1"
"1667",1300,5,0,75,"0"
"1668",1400,4,1,0,"1"
"1669",1500,14,1,0,"1"
"1670",1300,3,0,1,"0"
"1671",3900,5,1,0,"1"
"1672",6000,45,12,1,"1"
"1673",2600,4,0,1,"1"
"1674",1200,10,1,0,"0"
"1675",564,3,1,0,"0"
"1676",1500,3,1,0,"1"
"1677",895,7,1,0,"0"
"1678",494,4,21,0,"0"
"1679",496,5,1,0,"0"
"1680",2400,10,1,0,"1"
"1681",1900,2,1,0,"1"
"1682",544,10,1,0,"0"
"1683",1700,3,0,21,"1"
"1684",1600,4,0,1,"1"
"1685",1400,4,13,0,"1"
"1686",1200,6,20,1,"0"
"1687",8700,4,1,0,"1"
"1688",527,16,0,11,"0"
"1689",1800,3,0,0,"1"
"1690",828,8,1,1,"0"
"1691",6000,4,1,0,"1"
"1692",1100,4,0,1,"0"
"1693",2400,17,13,0,"1"
"1694",1100,7,1,0,"0"
"1695",3300,3,1,0,"1"
"1696",401,4,1,0,"0"
"1697",456,23,20,0,"0"
"1698",3300,7,1,1,"1"
"1699",2800,3,1,0,"1"
"1700",4200,6,1,0,"1"
"1701",2300,5,1,0,"1"
"1702",2500,7,25,0,"1"
"1703",583,6,1,0,"0"
"1704",2100,4,1,6,"1"
"1705",482,15,0,11,"0"
"1706",857,4,1,1,"0"
"1707",2000,3,1,0,"1"
"1708",4600,21,6,1,"1"
"1709",1100,11,1,0,"0"
"1710",571,11,1,0,"0"
"1711",419,8,1,0,"0"
"1712",7100,25,1,0,"1"
"1713",4300,5,1,0,"1"
"1714",2100,24,12,1,"1"
"1715",2200,6,1,0,"1"
"1716",1100,5,1,0,"0"
"1717",4300,44,31,1,"1"
"1718",914,5,0,0,"0"
"1719",1300,16,1,0,"0"
"1720",1700,13,10,0,"1"
"1721",1500,4,0,1,"1"
"1722",1800,12,21,0,"1"
"1723",2500,2,0,0,"1"
"1724",1500,18,1,1,"1"
"1725",1300,45,1,0,"0"
"1726",1900,3,0,2,"1"
"1727",2000,0,0,0,"1"
"1728",502,7,11,0,"0"
"1729",823,13,11,1,"0"
