shares,num_hrefs,num_imgs,num_videos,is_popular
1000,4,1,0,0
1000,2,1,0,0
953,4,0,1,0
432,2,1,0,0
795,15,0,0,0
827,12,1,0,0
1100,15,0,11,0
715,5,1,0,0
904,4,1,0,0
869,5,1,0,0
1300,69,32,0,0
1300,3,0,16,0
1200,5,98,1,0
1000,9,1,0,0
1300,9,1,0,0
676,7,0,0,0
1300,4,1,0,0
1200,12,0,0,0
1100,5,0,10,0
993,5,0,0,0
913,47,1,1,0
1200,8,1,1,0
1100,5,1,0,0
1200,6,9,0,0
1300,10,1,0,0
1200,9,6,0,0
1100,34,30,0,0
1200,3,0,0,0
1300,15,1,0,0
1300,8,1,0,0
1200,16,10,1,0
955,21,0,0,0
1100,18,11,0,0
1100,3,1,0,0
1200,7,1,0,0
954,6,1,0,0
995,12,0,11,0
1200,9,0,0,0
1100,2,1,0,0
984,11,1,0,0
1300,8,1,0,0
906,9,0,11,0
1200,3,0,1,0
1200,6,23,1,0
789,10,6,0,0
783,8,1,0,0
895,8,0,0,0
1200,3,1,0,0
576,4,10,1,0
1200,10,1,0,0
968,7,1,0,0
1100,5,1,2,0
1300,5,1,0,0
1100,4,1,0,0
1000,4,1,0,0
1200,6,1,0,0
1300,7,0,18,0
916,5,1,0,0
917,28,16,1,0
1200,7,13,1,0
1100,3,56,0,0
969,3,18,0,0
1100,22,16,1,0
1000,81,46,0,0
926,7,0,11,0
1000,6,1,0,0
1200,14,11,0,0
989,6,1,0,0
771,4,1,1,0
1000,7,1,0,0
1000,13,13,0,0
1300,6,1,2,0
1200,8,1,0,0
1200,8,0,0,0
1000,2,1,0,0
1200,5,1,1,0
742,7,92,0,0
1100,14,22,1,0
1100,3,1,0,0
1200,4,1,0,0
1100,4,13,1,0
1200,15,0,2,0
1300,9,0,2,0
1200,6,0,0,0
1300,13,6,0,0
727,9,1,0,0
1300,4,1,0,0
1100,4,0,2,0
874,6,1,1,0
787,9,11,0,0
1300,35,30,0,0
1200,12,1,0,0
895,7,15,0,0
1300,12,1,0,0
939,17,1,0,0
992,7,0,1,0
1300,6,0,2,0
998,4,0,1,0
1100,6,1,0,0
1100,9,0,0,0
1100,4,0,10,0
1100,5,1,0,0
1100,2,1,0,0
1300,7,0,0,0
873,2,1,1,0
1300,5,13,1,0
1300,7,1,0,0
1200,2,0,1,0
1100,3,1,0,0
726,9,1,0,0
1300,16,11,0,0
818,4,1,2,0
1200,6,0,10,0
642,3,9,0,0
977,15,1,0,0
1100,15,1,0,0
902,8,21,0,0
838,3,8,0,0
803,11,0,1,0
1100,2,1,0,0
1300,13,1,0,0
1100,2,1,0,0
1100,4,0,1,0
877,8,1,0,0
936,10,0,2,0
752,4,1,0,0
1100,16,0,2,0
1200,6,1,1,0
962,9,1,0,0
984,4,1,0,0
1300,5,1,9,0
754,1,1,1,0
616,11,1,1,0
914,2,1,0,0
1100,4,0,21,0
651,13,10,1,0
1200,7,1,1,0
593,7,1,0,0
832,4,1,0,0
612,6,0,1,0
794,5,1,0,0
887,0,0,0,0
924,7,1,0,0
827,6,1,0,0
1000,5,1,0,0
1200,10,1,0,0
592,12,1,1,0
1200,38,1,0,0
975,6,1,0,0
1200,9,1,0,0
1300,8,1,0,0
1300,4,1,0,0
1300,6,1,0,0
1100,7,1,0,0
408,8,1,0,0
1300,0,0,2,0
458,3,0,0,0
918,3,1,0,0
694,13,0,0,0
823,5,0,11,0
712,6,0,1,0
751,7,1,0,0
570,13,1,1,0
959,9,1,0,0
1200,72,26,0,0
774,67,32,0,0
856,19,15,1,0
584,13,10,11,0
661,4,0,26,0
707,23,16,0,0
819,6,0,0,0
1200,6,0,0,0
650,0,0,0,0
1300,6,15,0,0
868,4,0,0,0
964,3,1,10,0
771,4,0,1,0
952,25,9,0,0
614,11,1,0,0
542,1,1,1,0
1100,31,21,5,0
478,15,16,6,0
1100,13,1,0,0
910,17,1,0,0
501,4,0,0,0
774,3,0,1,0
679,11,1,0,0
1300,6,1,0,0
861,5,6,0,0
1000,16,0,10,0
1200,3,0,1,0
1100,6,0,0,0
536,18,1,0,0
675,14,1,1,0
1000,8,1,1,0
667,6,1,0,0
686,5,1,0,0
668,8,11,3,0
874,3,0,1,0
606,7,1,0,0
728,5,1,0,0
729,10,1,0,0
861,18,1,0,0
1100,13,9,0,0
691,5,1,0,0
1200,19,1,1,0
896,9,1,0,0
891,9,1,0,0
889,2,1,6,0
1000,3,23,0,0
530,4,1,1,0
1000,3,0,1,0
507,4,1,0,0
891,2,1,0,0
1300,8,1,0,0
1100,26,1,0,0
725,4,1,0,0
681,4,1,0,0
714,7,1,0,0
976,20,1,0,0
503,6,1,0,0
879,3,1,0,0
730,1,0,1,0
645,5,1,1,0
702,2,1,0,0
477,1,1,0,0
679,1,1,0,0
484,6,0,0,0
519,2,1,0,0
1200,11,12,1,0
818,3,1,0,0
541,1,1,0,0
1100,9,1,0,0
584,14,1,0,0
1200,3,1,0,0
727,9,1,0,0
475,1,1,0,0
496,4,1,0,0
712,2,14,0,0
498,16,1,0,0
845,3,1,0,0
686,1,0,0,0
1000,2,0,1,0
883,8,1,1,0
1200,6,1,0,0
811,6,9,0,0
900,11,1,0,0
528,5,0,1,0
1200,11,8,0,0
571,4,0,0,0
579,7,13,1,0
1100,3,0,1,0
745,7,1,0,0
995,22,7,0,0
889,4,1,0,0
1100,2,0,2,0
667,3,1,0,0
1200,11,1,0,0
1000,4,0,0,0
1100,13,1,0,0
543,14,1,0,0
951,9,1,1,0
409,5,1,0,0
1200,4,1,0,0
940,8,1,0,0
767,4,1,1,0
864,7,1,0,0
1300,6,11,0,0
787,5,0,0,0
892,3,1,0,0
1300,12,8,0,0
1200,7,0,0,0
553,12,1,0,0
991,18,1,0,0
1300,15,1,0,0
700,8,1,0,0
794,11,1,0,0
1100,2,1,0,0
820,7,31,1,0
1100,4,1,0,0
1100,3,1,0,0
1200,3,1,0,0
732,6,0,0,0
867,34,30,0,0
702,9,6,1,0
626,5,0,0,0
826,9,1,0,0
669,2,1,0,0
675,2,1,0,0
894,13,1,1,0
732,8,1,0,0
625,16,1,0,0
776,1,1,0,0
975,15,1,0,0
656,10,1,0,0
1100,3,1,0,0
1000,5,1,0,0
998,8,1,1,0
813,7,0,21,0
771,4,0,0,0
506,8,11,0,0
683,4,1,0,0
716,1,1,0,0
683,11,1,0,0
923,0,0,0,0
1000,16,1,0,0
410,11,1,0,0
1100,6,0,2,0
999,4,1,10,0
775,4,1,0,0
567,5,0,0,0
1100,5,1,0,0
1100,2,1,0,0
954,9,1,0,0
744,2,1,1,0
650,15,1,0,0
710,4,31,1,0
1000,2,1,1,0
1300,3,0,0,0
436,4,0,0,0
539,6,0,0,0
966,6,0,1,0
1300,39,1,1,0
639,15,1,0,0
670,7,1,0,0
575,5,1,0,0
1200,4,0,16,0
618,9,1,1,0
1100,1,1,0,0
405,5,1,0,0
887,3,1,0,0
692,4,0,1,0
929,4,1,0,0
449,7,1,1,0
453,5,1,1,0
1000,2,0,1,0
800,0,0,0,0
762,9,1,1,0
879,5,0,0,0
757,1,1,0,0
1000,2,0,0,0
586,5,1,1,0
698,17,0,0,0
296,8,1,1,0
746,3,1,0,0
417,4,1,1,0
731,8,1,1,0
563,4,0,0,0
437,4,1,1,0
797,12,1,0,0
907,8,1,0,0
112,43,33,1,0
398,5,1,1,0
467,4,0,1,0
549,15,1,0,0
954,10,16,0,0
1000,8,1,0,0
701,8,1,0,0
871,5,1,0,0
740,25,1,0,0
831,3,13,0,0
392,12,1,0,0
800,5,8,0,0
708,5,9,0,0
871,8,0,1,0
1300,18,1,0,0
918,11,0,6,0
742,2,1,1,0
950,74,39,0,0
703,17,10,1,0
1300,0,0,1,0
1000,3,1,0,0
645,7,1,0,0
577,1,0,1,0
696,3,0,1,0
648,2,1,0,0
1100,7,1,0,0
599,9,0,1,0
1100,4,1,0,0
677,12,0,1,0
1200,10,0,0,0
1100,11,1,0,0
584,12,1,0,0
681,4,0,0,0
1200,6,1,0,0
913,16,1,0,0
1200,8,1,0,0
526,10,1,0,0
999,4,0,1,0
740,7,0,0,0
860,5,1,1,0
803,11,1,0,0
713,16,1,0,0
628,5,1,0,0
918,1,0,1,0
890,3,0,1,0
1200,14,1,0,0
1000,12,1,0,0
877,6,1,0,0
838,35,30,0,0
1100,7,6,0,0
1000,3,8,0,0
1200,9,0,0,0
733,5,0,0,0
901,23,11,0,0
1100,7,1,0,0
1200,6,0,0,0
814,21,11,0,0
810,3,0,0,0
1100,6,0,12,0
656,5,0,20,0
1300,16,0,11,0
934,2,1,0,0
700,3,0,17,0
895,5,0,0,0
729,9,1,0,0
1200,8,1,0,0
1000,8,1,0,0
845,6,1,0,0
726,4,1,1,0
608,8,1,0,0
682,7,1,0,0
764,8,1,0,0
1000,2,1,0,0
794,5,1,0,0
880,10,1,0,0
789,7,1,0,0
745,6,1,0,0
804,22,1,0,0
838,8,1,0,0
917,3,1,0,0
548,3,0,0,0
1300,5,0,1,0
1100,6,1,1,0
1000,21,1,0,0
639,3,0,1,0
770,4,1,0,0
631,4,1,0,0
1000,5,1,0,0
769,13,1,0,0
950,6,1,1,0
789,5,1,0,0
1000,33,1,0,0
739,6,1,0,0
1200,5,1,0,0
817,6,0,0,0
831,5,1,0,0
996,13,1,0,0
1200,13,1,0,0
463,2,1,0,0
733,8,6,0,0
911,13,1,0,0
1300,11,1,0,0
1000,5,1,0,0
224,12,1,0,0
926,5,1,0,0
565,9,1,0,0
920,7,1,0,0
586,24,11,0,0
1200,2,1,0,0
1100,5,1,0,0
489,10,1,0,0
1100,5,1,0,0
596,15,1,0,0
98,17,1,0,0
763,10,1,0,0
242,5,1,0,0
366,21,34,1,0
233,5,0,1,0
770,4,1,0,0
605,7,1,0,0
863,7,1,0,0
596,8,1,1,0
70,13,11,1,0
1300,27,0,2,0
759,9,0,0,0
1300,11,1,9,0
205,3,1,0,0
549,19,13,0,0
859,3,0,1,0
215,7,1,0,0
97,2,1,1,0
728,10,7,0,0
150,25,1,0,0
119,12,1,1,0
878,8,1,0,0
278,0,0,0,0
473,13,11,0,0
516,11,1,0,0
425,3,0,0,0
489,8,6,0,0
1300,2,0,1,0
553,1,0,0,0
350,4,0,0,0
191,34,30,0,0
1100,6,1,0,0
675,1,1,0,0
390,9,1,0,0
221,9,1,0,0
500,1,1,0,0
709,5,1,1,0
729,10,1,0,0
387,19,1,0,0
675,8,1,0,0
688,3,0,1,0
504,6,0,0,0
828,8,18,0,0
421,21,0,0,0
211,14,12,0,0
286,18,26,0,0
176,7,1,1,0
876,4,0,1,0
512,3,1,0,0
1100,9,1,0,0
215,4,1,0,0
1300,36,1,0,0
1200,7,5,6,0
241,7,0,0,0
299,3,0,1,0
205,6,0,0,0
1000,11,1,0,0
735,5,1,0,0
486,7,1,0,0
947,6,1,0,0
632,8,1,0,0
1300,3,0,1,0
1200,5,0,0,0
241,6,1,0,0
792,7,1,0,0
628,3,0,0,0
857,4,0,1,0
1200,16,1,0,0
925,14,1,0,0
642,7,1,0,0
972,7,1,1,0
1100,20,1,0,0
1300,2,1,0,0
904,4,1,0,0
262,7,0,1,0
751,8,11,10,0
1000,13,1,0,0
1100,16,0,11,0
843,14,1,0,0
843,5,25,0,0
824,4,1,0,0
635,14,1,0,0
240,7,1,0,0
795,2,1,0,0
1100,11,0,0,0
106,9,1,0,0
533,6,1,0,0
588,20,0,0,0
933,14,11,0,0
620,3,1,0,0
701,9,1,0,0
1200,8,1,0,0
988,8,1,1,0
663,11,1,0,0
84,12,0,2,0
863,15,0,1,0
763,5,1,0,0
116,6,1,0,0
649,10,1,1,0
578,5,1,0,0
437,27,1,0,0
878,4,0,0,0
1300,13,1,0,0
1300,2,1,0,0
1100,20,1,0,0
1200,5,0,1,0
755,5,1,0,0
836,8,1,0,0
1100,4,1,0,0
1100,4,1,0,0
1000,3,1,0,0
616,9,1,0,0
184,8,1,0,0
1200,5,1,0,0
1200,6,1,0,0
138,23,1,0,0
99,8,1,0,0
917,8,0,1,0
809,11,1,0,0
628,12,1,0,0
1200,6,1,0,0
824,17,1,0,0
704,5,15,0,0
822,3,0,1,0
846,7,0,1,0
894,21,1,1,0
827,4,1,0,0
539,8,0,1,0
448,18,1,0,0
914,8,1,0,0
895,9,7,0,0
1200,4,0,0,0
964,4,0,0,0
1300,20,11,0,0
1200,11,61,1,0
256,7,0,1,0
779,6,0,0,0
1100,4,0,0,0
226,11,1,0,0
1200,13,6,0,0
533,8,1,0,0
924,7,25,0,0
759,3,25,0,0
690,5,24,1,0
339,2,0,1,0
1000,10,24,1,0
798,8,1,0,0
798,5,0,0,0
720,17,1,0,0
393,4,25,0,0
566,10,1,0,0
1200,11,12,1,0
855,21,1,0,0
492,49,1,0,0
1300,9,1,0,0
1000,36,25,0,0
610,4,1,0,0
542,8,0,17,0
233,6,1,1,0
160,12,1,1,0
725,0,0,1,0
447,7,1,0,0
712,29,1,0,0
1200,6,1,0,0
586,8,25,0,0
549,6,16,0,0
823,3,1,0,0
600,16,1,0,0
885,34,24,0,0
1100,2,1,0,0
845,4,0,1,0
523,40,1,6,0
1100,16,1,0,0
701,3,1,0,0
1300,7,0,0,0
576,10,1,0,0
1100,6,1,0,0
1200,20,1,0,0
552,4,0,10,0
1000,1,0,1,0
688,7,1,3,0
663,7,1,1,0
378,15,1,0,0
1100,11,1,0,0
843,3,1,0,0
1000,2,9,0,0
707,4,0,21,0
839,9,24,1,0
1100,3,0,1,0
1100,6,1,0,0
987,13,1,0,0
461,6,1,0,0
468,5,1,1,0
570,0,0,0,0
869,23,11,0,0
831,5,1,0,0
643,7,1,0,0
772,4,1,0,0
924,8,1,0,0
1300,14,1,0,0
218,10,1,0,0
910,7,0,0,0
1300,12,8,1,0
1200,4,1,0,0
1200,3,0,1,0
1000,5,0,1,0
141,23,1,0,0
1100,6,0,1,0
689,6,1,1,0
143,9,1,0,0
1300,10,6,0,0
980,12,0,1,0
537,5,1,0,0
863,5,1,0,0
577,10,1,0,0
343,9,1,0,0
393,17,1,0,0
1200,3,1,0,0
472,8,1,0,0
873,4,1,0,0
1100,3,1,0,0
958,4,1,0,0
1200,9,0,0,0
846,6,1,0,0
966,8,1,0,0
1200,6,0,1,0
980,6,1,0,0
784,20,1,0,0
821,4,1,0,0
86,11,1,0,0
749,9,11,3,0
643,22,1,0,0
646,2,1,0,0
725,8,0,0,0
1200,3,0,0,0
1100,8,1,0,0
575,4,0,0,0
119,6,1,0,0
1200,118,1,0,0
1200,38,1,0,0
1100,7,1,1,0
689,17,1,0,0
358,3,1,0,0
1200,11,1,0,0
332,17,1,0,0
942,13,1,0,0
1200,8,1,0,0
1100,1,1,1,0
716,20,1,0,0
535,5,1,0,0
190,12,1,0,0
127,11,1,0,0
1300,4,1,0,0
566,20,1,0,0
912,8,0,1,0
939,5,0,2,0
258,7,1,0,0
1200,12,0,0,0
1300,3,0,10,0
448,15,1,0,0
746,8,0,0,0
1100,9,5,0,0
1100,11,1,0,0
621,8,5,1,0
847,17,6,0,0
123,12,0,1,0
798,4,1,1,0
891,6,1,0,0
639,10,1,0,0
1100,5,0,21,0
495,15,1,0,0
701,6,0,2,0
1100,8,1,1,0
609,7,1,0,0
494,5,1,0,0
1100,4,1,3,0
928,6,0,0,0
743,3,0,1,0
436,3,0,1,0
841,4,0,26,0
1100,7,0,0,0
1300,77,1,0,0
859,10,1,0,0
650,17,1,0,0
534,10,1,0,0
763,3,0,0,0
91,9,0,1,0
612,4,1,0,0
693,3,0,1,0
525,8,1,0,0
162,8,1,0,0
992,11,1,0,0
749,16,1,1,0
782,11,1,0,0
718,6,1,0,0
797,13,1,2,0
1200,17,1,0,0
932,11,1,0,0
624,9,1,2,0
602,2,0,1,0
263,26,1,0,0
713,15,1,0,0
969,12,1,0,0
1100,3,1,0,0
586,6,1,0,0
986,36,1,0,0
454,6,0,1,0
531,5,0,3,0
181,8,1,0,0
997,18,0,3,0
251,11,1,1,0
733,2,1,0,0
987,5,1,0,0
964,18,1,0,0
1200,3,1,0,0
505,14,0,0,0
754,12,1,0,0
317,7,1,0,0
798,8,6,0,0
548,3,1,0,0
1200,8,0,1,0
146,14,1,0,0
825,14,1,0,0
790,4,1,0,0
680,10,1,0,0
1300,6,0,0,0
1100,8,1,0,0
535,4,0,1,0
817,31,1,0,0
556,3,1,0,0
324,9,1,2,0
466,11,1,0,0
442,6,0,0,0
859,5,0,21,0
383,11,1,0,0
773,2,0,0,0
1100,1,1,1,0
960,27,1,0,0
885,6,13,0,0
939,5,1,1,0
1300,6,1,0,0
1300,17,1,1,0
724,6,1,0,0
624,4,1,0,0
1000,5,1,1,0
883,4,6,0,0
864,4,1,1,0
346,28,1,0,0
1300,7,1,0,0
773,13,1,0,0
1300,2,0,0,0
1100,12,1,0,0
697,6,1,0,0
357,12,1,0,0
82,3,0,1,0
938,13,11,0,0
924,5,1,0,0
657,6,0,0,0
963,9,1,0,0
268,16,1,0,0
692,4,1,0,0
806,16,6,0,0
744,5,8,1,0
484,2,1,1,0
786,4,1,0,0
116,11,1,0,0
536,6,1,0,0
295,20,1,0,0
1200,3,0,1,0
1200,6,1,0,0
998,2,1,0,0
1300,19,1,0,0
1100,8,1,0,0
1200,7,1,0,0
429,28,1,0,0
461,3,1,0,0
718,4,0,4,0
448,10,1,0,0
925,5,1,0,0
856,6,19,0,0
898,4,1,0,0
1000,8,0,0,0
976,3,1,0,0
930,6,33,0,0
408,6,1,0,0
682,5,1,26,0
1300,4,8,0,0
1100,6,0,0,0
1100,6,1,0,0
1300,31,1,0,0
982,7,1,0,0
1200,3,1,1,0
402,2,0,0,0
1200,7,1,0,0
736,37,1,1,0
930,35,1,0,0
1200,2,1,0,0
313,7,1,0,0
1100,9,1,0,0
702,9,1,2,0
1200,16,0,0,0
1100,6,1,0,0
819,2,0,1,0
961,7,1,0,0
968,11,1,0,0
690,7,1,0,0
1200,4,1,0,0
591,6,1,0,0
731,8,1,0,0
1000,3,17,1,0
1200,21,1,1,0
808,20,1,0,0
629,7,1,0,0
588,7,1,0,0
810,2,1,0,0
633,5,20,0,0
829,7,1,0,0
746,34,1,0,0
892,6,1,0,0
955,9,1,0,0
682,2,0,10,0
279,13,1,0,0
858,5,1,0,0
1200,8,0,0,0
756,8,1,0,0
658,17,1,0,0
966,5,1,1,0
657,7,1,0,0
602,6,1,0,0
768,5,1,0,0
497,5,0,1,0
1000,8,1,0,0
733,4,1,0,0
1300,8,1,1,0
1100,5,1,0,0
894,8,0,1,0
984,4,1,0,0
918,9,7,0,0
590,9,1,0,0
903,7,17,0,0
983,2,0,1,0
952,5,0,1,0
403,3,0,1,0
1100,1,1,0,0
808,6,1,0,0
809,3,0,10,0
88,15,1,2,0
805,17,1,0,0
998,38,0,2,0
529,8,1,1,0
717,5,0,0,0
789,8,1,0,0
910,12,1,0,0
775,9,0,1,0
1100,4,0,1,0
710,34,1,1,0
484,5,0,0,0
1300,4,1,0,0
1100,4,1,0,0
538,5,1,0,0
782,5,0,0,0
213,24,1,10,0
821,7,0,0,0
1000,7,1,1,0
205,7,1,0,0
966,3,1,1,0
892,4,1,0,0
1200,6,0,0,0
82,14,1,0,0
1100,3,1,0,0
154,21,1,0,0
818,14,1,0,0
1200,7,1,0,0
903,10,1,0,0
1200,0,0,0,0
168,16,1,0,0
1100,11,11,0,0
318,6,1,0,0
850,3,0,0,0
707,4,0,1,0
773,3,1,0,0
1200,25,0,0,0
64,7,1,1,0
144,6,1,0,0
1200,12,0,1,0
1200,17,1,0,0
1300,35,12,0,0
109,9,0,1,0
233,10,0,0,0
657,6,1,0,0
1200,24,1,0,0
903,0,0,1,0
696,25,1,0,0
1200,11,1,0,0
88,18,1,0,0
535,6,0,0,0
610,3,1,0,0
681,5,1,0,0
999,3,1,0,0
767,12,1,0,0
686,4,1,0,0
1200,2,1,0,0
269,19,1,0,0
701,4,1,0,0
479,20,9,1,0
471,4,1,0,0
544,20,0,16,0
942,23,1,0,0
689,4,0,15,0
603,9,36,1,0
644,4,1,0,0
900,7,0,1,0
308,19,1,0,0
348,6,0,1,0
687,19,1,0,0
619,5,0,1,0
956,10,1,0,0
1300,6,1,0,0
292,10,1,0,0
45,16,1,0,0
468,34,1,1,0
503,5,0,1,0
853,4,1,1,0
832,7,1,0,0
1000,26,0,22,0
988,12,1,0,0
854,5,1,0,0
937,10,1,0,0
848,6,0,0,0
838,6,0,21,0
808,9,1,0,0
503,4,5,1,0
957,43,1,0,0
1300,22,1,0,0
771,14,0,1,0
792,9,6,0,0
1100,5,1,0,0
95,22,16,0,0
440,10,1,0,0
676,6,1,0,0
1300,4,0,3,0
857,10,7,0,0
1100,4,0,0,0
756,4,0,0,0
922,2,1,0,0
1200,4,0,1,0
1200,4,0,0,0
1200,27,1,0,0
1100,7,11,0,0
774,6,1,0,0
1100,4,11,0,0
863,7,1,0,0
1300,13,1,0,0
935,9,1,0,0
82,15,1,0,0
809,5,1,0,0
1200,15,13,0,0
1200,7,1,0,0
1200,7,1,0,0
1100,71,32,0,0
1300,17,1,0,0
734,7,1,0,0
795,11,1,0,0
82,9,1,0,0
130,16,1,0,0
1300,7,0,0,0
1100,2,0,1,0
841,6,1,0,0
1200,7,1,0,0
1100,0,0,0,0
1100,5,1,7,0
879,10,1,15,0
1000,21,0,0,0
692,15,1,0,0
788,25,0,0,0
1200,25,25,1,0
763,32,1,0,0
897,6,1,0,0
192,15,1,0,0
769,14,1,0,0
960,5,0,11,0
851,28,0,2,0
562,8,1,0,0
565,33,30,0,0
580,10,1,1,0
802,7,0,0,0
183,10,0,1,0
783,19,1,0,0
581,9,1,0,0
918,5,1,0,0
533,5,0,0,0
864,4,1,0,0
928,5,0,0,0
752,5,0,21,0
518,13,1,0,0
1000,4,0,0,0
1100,28,8,9,0
1100,7,0,1,0
1200,16,10,0,0
497,21,0,17,0
425,15,92,1,0
825,1,0,1,0
581,3,0,1,0
603,8,0,0,0
635,18,1,0,0
1200,5,1,0,0
744,16,1,1,0
1300,2,1,0,0
87,5,1,0,0
958,7,15,1,0
970,9,1,0,0
972,12,1,0,0
987,11,1,0,0
251,17,1,0,0
300,12,1,0,0
929,7,1,0,0
238,19,1,0,0
953,31,0,0,0
880,6,1,0,0
250,12,1,0,0
1100,9,0,1,0
878,4,0,1,0
66,9,1,0,0
1200,6,1,0,0
1100,3,0,0,0
1200,13,1,0,0
898,10,0,17,0
992,6,0,0,0
1200,4,0,0,0
1300,14,1,1,0
1200,5,1,0,0
808,10,1,0,0
1100,2,0,0,0
582,10,1,0,0
1000,5,1,0,0
1100,23,11,0,0
833,2,1,0,0
658,12,1,0,0
246,7,1,0,0
321,26,0,0,0
743,6,1,0,0
1100,15,1,0,0
23,0,1,0,0
774,11,0,1,0
660,4,1,0,0
1000,74,1,0,0
974,3,1,0,0
805,2,0,2,0
1000,6,1,0,0
909,7,1,1,0
532,6,0,0,0
228,3,1,1,0
753,3,1,0,0
258,8,1,0,0
220,11,1,0,0
756,13,1,0,0
811,2,10,1,0
564,11,1,0,0
377,8,1,0,0
280,27,1,0,0
570,6,1,0,0
266,13,1,0,0
783,7,1,0,0
981,4,1,0,0
788,7,0,11,0
8,0,0,0,0
755,2,0,1,0
1000,13,0,1,0
1100,8,0,3,0
1200,71,32,0,0
597,4,1,0,0
60,12,1,0,0
277,8,1,0,0
970,33,0,11,0
1200,4,1,11,0
754,2,1,0,0
654,10,1,0,0
762,11,0,0,0
913,7,0,0,0
516,3,1,0,0
991,23,8,1,0
591,5,0,17,0
1300,34,1,0,0
461,2,1,0,0
715,3,0,1,0
1200,4,1,0,0
620,7,1,0,0
914,13,1,0,0
730,7,1,0,0
228,8,1,0,0
596,14,0,1,0
658,6,1,0,0
713,18,10,0,0
661,7,1,0,0
1000,8,1,0,0
942,7,13,0,0
748,15,5,0,0
698,36,18,0,0
846,5,1,0,0
905,7,0,0,0
1200,2,0,1,0
947,38,0,0,0
911,23,16,0,0
296,23,1,1,0
735,17,1,0,0
889,51,1,0,0
898,23,1,0,0
1300,8,1,11,0
703,7,14,0,0
1100,26,1,0,0
1300,1,0,0,0
924,12,10,0,0
1100,12,1,9,0
1000,12,1,0,0
1300,23,10,0,0
1100,22,11,0,0
787,33,30,0,0
1000,21,0,0,0
471,4,1,1,0
630,1,0,1,0
1300,7,0,0,0
896,36,1,0,0
829,7,0,1,0
639,9,1,8,0
682,7,0,26,0
506,4,1,0,0
393,6,1,0,0
464,14,7,0,0
479,4,1,0,0
787,4,8,0,0
537,8,1,0,0
798,5,1,0,0
690,8,1,0,0
421,43,15,3,0
614,12,11,0,0
80,13,1,0,0
730,4,0,0,0
476,10,1,0,0
562,8,1,1,0
1000,6,1,0,0
1200,7,1,5,0
433,16,1,4,0
1300,7,1,1,0
1300,14,8,1,0
830,2,1,0,0
548,9,1,0,0
1200,10,1,0,0
615,3,0,21,0
970,7,1,0,0
766,10,1,0,0
833,9,1,0,0
104,7,1,0,0
782,12,1,0,0
712,6,1,0,0
387,5,0,0,0
736,4,1,0,0
612,14,1,1,0
573,6,1,0,0
906,3,1,1,0
905,5,5,1,0
700,12,0,0,0
786,8,13,1,0
463,5,1,0,0
1100,0,0,0,0
906,4,0,1,0
525,16,0,0,0
1300,15,13,1,0
595,3,8,1,0
957,6,1,0,0
726,5,0,0,0
554,9,1,0,0
787,5,1,0,0
1000,4,1,0,0
1100,6,1,0,0
450,11,1,2,0
981,3,1,0,0
834,14,1,0,0
485,7,1,0,0
272,8,1,0,0
820,7,1,0,0
1200,4,1,0,0
595,4,1,0,0
1100,21,1,1,0
823,3,0,0,0
589,2,18,0,0
1100,9,0,26,0
1100,5,1,0,0
1200,4,0,21,0
1000,4,0,0,0
676,1,1,0,0
334,13,1,0,0
600,3,1,0,0
913,5,0,0,0
791,4,1,1,0
852,5,0,0,0
384,6,1,0,0
199,7,1,0,0
584,8,0,0,0
92,12,1,0,0
799,8,1,0,0
158,41,1,0,0
669,10,13,1,0
1100,8,0,1,0
728,7,1,0,0
980,7,13,0,0
665,8,1,0,0
1100,5,0,1,0
124,10,1,0,0
758,5,1,1,0
980,8,22,0,0
782,7,1,0,0
1200,4,1,0,0
762,16,10,0,0
1100,22,23,1,0
776,13,1,0,0
65,3,1,1,0
217,15,1,0,0
1000,4,0,1,0
1100,29,10,0,0
826,5,0,1,0
971,21,1,0,0
975,5,12,0,0
992,21,0,0,0
863,23,9,0,0
999,4,8,0,0
1100,6,0,0,0
1100,30,13,0,0
551,18,1,0,0
1100,5,1,0,0
811,10,20,0,0
565,8,1,0,0
1100,8,1,3,0
1100,6,1,0,0
533,7,1,0,0
97,8,1,0,0
1200,38,0,11,0
683,11,1,0,0
651,5,1,0,0
1200,4,9,1,0
1000,4,1,0,0
827,6,0,1,0
1300,3,1,0,0
860,10,1,0,0
932,7,1,1,0
232,12,1,0,0
777,7,1,1,0
744,3,1,0,0
1100,2,1,0,0
1100,5,1,0,0
732,2,1,0,0
787,10,1,0,0
969,14,7,1,0
753,13,1,3,0
815,4,1,1,0
86,24,1,0,0
451,14,1,0,0
734,8,1,0,0
1300,4,1,0,0
1000,3,0,0,0
42,9,1,0,0
1100,7,23,1,0
569,6,1,0,0
77,6,0,0,0
1000,9,0,0,0
1200,8,1,0,0
935,7,1,0,0
954,5,11,0,0
310,6,1,0,0
658,14,1,0,0
850,19,1,0,0
753,7,0,0,0
654,6,0,0,0
340,8,0,1,0
767,4,1,0,0
1100,4,0,0,0
579,24,1,20,0
63,15,1,0,0
836,4,0,0,0
750,8,1,0,0
1100,38,15,0,0
311,10,1,0,0
538,5,1,0,0
976,4,1,0,0
1000,5,1,0,0
909,4,0,3,0
537,8,1,0,0
438,12,0,1,0
398,7,1,0,0
796,4,1,0,0
1200,12,1,0,0
583,1,0,1,0
1000,4,1,0,0
